iti	350868
ivh	1568292
aft	1502573
tcs	1411688
ptsi	798287
sbbp	1634432
ctrn	1318484
abeo	318306
thtx	1512717
hurc	315374
gnft	1757064
hsaq	1814114
lizi	1783407
solo	1637736
fen	1284940
hyb	825345
cerc	1534120
vntr	1705682
nbse	1173281
jtd	1397173
grtx	1563577
scd	1270131
gfn	1342287
mgi	1273931
cto	23795
sar	1377936
gsmg	1738758
glop	1598655
tela	1561921
grx	1391437
gcbc	1070524
scor	1158172
livx	1491419
veru	863894
mbii	1441693
actg	934549
bxc	1301787
axla	1633070
ocsi	1577791
sqns	1383395
eex	1579214
xgn	1274737
pkoh	76282
cinr	1575051
onds	1646188
luna	1239819
htbx	1476963
nnbr	918541
tisi	318833
smmf	811808
rgco	1069533
clmt	1340122
fins	1745059
bgio	1691433
mist	1408443
xcur	1698530
quad	1481792
opp	1678130
lcnb	1074902
acnb	715579
at	1419242
tipt	1393726
peix	778164
mr	1600470
pds	1013605
rtsl	1575659
jfin	1743102
atxi	1644963
ihit	1682811
otic	1493566
bkcc	1326003
nsco	1709682
chs	897429
nr	71829
mec	1766368
lyts	763532
ryam	1597672
saqn	1776909
osg	75208
cslt	1433714
dakt	915779
mpa	891038
pfsw	1095315
alid	1575295
enob	1527728
lxrx	1062822
crnt	1119769
fdeu	1646109
genc	64472
este	10254
czfs	739421
oesx	1409375
mbio	1680048
seco	1633441
xers	1346302
sien	1551693
hbmd	1390162
ueps	1041514
lrmr	1374690
aif	1526697
myf	882153
fxy	1353613
pfd	868578
lfac	1721386
fund	825202
lpi	1528129
cwco	928340
tlys	1524025
hrow	1360214
dmrc	1438231
gmlp	1415916
gpp	1635650
samg	1549966
twn	804123
idt	1005731
weys	106532
gdrzf	1072725
clxt	1705843
nro	1261166
crdf	1213037
ide	1417802
brg	1442626
bny	1137390
ggt	921671
klr	1719489
cato	18255
cnty	911147
acp	1503290
trec	7039
lake	798081
gsb	1112920
nen	746514
tmst	1598428
atxg	1650101
jhs	759866
msd	904112
ft	833040
txcb	1006840
glg	1556266
xone	1561627
dbp	1383057
mkd	1758736
sj	1753673
salt	1587264
essc	1760683
atlo	1132651
ncna	1709626
lyra	1327273
dmf	839122
sifi	1500213
slgl	1684693
splp	1452857
aeye	1362190
cmrx	1117480
gnss	924383
nyc	1595527
gleo	1784851
pwfl	1774170
inf	1522807
glyc	1253689
fif	1513789
anh	1047884
crhm	1461119
mvbf	1277902
trx	1173643
srga	1760173
rcky	895456
aptx	1674365
ung	1376227
hqda	1304730
cix	1049606
kvhi	1007587
csse	1679063
swkh	1089907
pvac	77159
mpb	879635
itrg	1722387
pfbi	887919
fonr	355019
pfhd	1630856
vnrx	93314
sic	1723866
rebl	1532158
peri	1338940
fcbp	1716697
logc	1664106
edtx	1746468
eq	1746466
muh	1038190
cbh	1701809
pico	830122
ecf	793040
fve	1159281
amrk	1591588
jnce	1640455
fsbw	1530249
next	1612720
omws	1676852
nl	72162
ctvz	794929
ocn	873860
emo	1517518
sama	1754824
nksh	796534
rick	935419
galt	1133416
ccb	1437958
fsdc	1816736
mus	1058234
voxx	807707
orrf	826154
fprx	1175505
apyx	719135
dbb	1383084
chmi	1571776
strs	885508
bta	1343793
asps	1462418
mcmj	1785592
fmn	1199004
tnp	1166663
nrim	1163370
ftk	928054
bgx	1504234
cfnb	803016
wea	1163792
bbk	1167467
slno	1484565
brid	14177
rbtk	1594204
fstr	352825
gpx	70415
mtnb	1582554
watt	1575793
vra	1495320
ggm	1551949
mhf	830487
ayla	1797336
gfasy	1389207
smsi	948708
extn	1635881
gtyh	1682325
algr	1720025
jpt	1679033
wbai	1517496
glq	1316463
nbn	811831
jdd	1255821
kin	1561743
cih	1749797
nny	818850
mxf	65433
riot	1167419
cmct	908311
xspa	1410428
pacq	1726293
ubx	1463361
iga	1332943
pcom	1204413
pirs	1583648
rmbi	1767837
cvcy	1127371
nml	1562051
gsit	1126741
mgf	811922
sbt	1680379
blu	1259942
cxe	845606
pfo	882071
vtvt	1641489
jhy	1639457
nc	789933
kf	748691
pvbc	1778784
inwk	1350381
gnpx	1595248
bgfv	1156388
cik	810766
teaf	1704299
tyme	1537917
vmm	895658
hglb	1622148
belfa	729580
liqt	1307579
srev	1310114
pdlb	1703489
ofed	1501078
atto	1606457
pai	75398
ccr	1637558
crmd	1410098
nbac	1780262
istr	1602658
th	1712189
fcuv	1590418
pcb	1423869
uavs	8504
mrcc	1512931
ycbd	1644903
cee	860489
aubn	750574
cdtx	1610618
pkbk	1315399
mdca	876883
resn	1579910
rekr	1697851
cveo	1590584
zvo	1305323
hzn	1637655
gwhp	1598308
twi	899751
atlc	1464343
dhx	1393883
cxdo	1075736
fvcb	1675644
borr	1715497
ivac	1001902
mwk	1757715
fenc	1211583
pstl	1759774
pwod	716605
tsbk	1046050
vuzi	1463972
rrgb	1171759
jhi	759828
cfrx	1478069
arl	1102238
inbk	1562463
unty	920427
dni	1059213
aytu	1385818
wmc	1465885
riv	1501072
hofv	1708176
bcv	9521
essa	1382230
mg	1436126
lgc	1698113
cbnk	1419536
eton	1710340
mnp	894351
earn	1560672
mvc	1099941
ipi	1421461
phge	1739174
chmg	763563
soly	1548187
culp	723603
ags	1593548
wint	946486
obci	350737
cvgi	1290900
rdcm	1016838
cyad	1637890
heq	1496749
drtt	1340476
wrn	1364125
sga	886136
rzlt	1509261
ltrx	1114925
bcbp	1228454
niobf	1512228
pnrg	56868
flxs	37472
adms	1328143
mmac	1003201
catb	1454789
bcml	1730984
plg	1095052
hbio	1123494
prth	1653558
mnk	1567892
fbiz	1521951
rgt	1514490
lctx	876343
neon	87050
tdac	1673481
pbt	319654
batl	1282648
elox	1035354
agtc	1273636
prgx	1007330
mrge	1623360
ceix	1710366
rmi	1746967
atao	1570937
aqb	1603978
piivx	1557265
slct	1263762
bbf	1137392
nrp	1171486
airg	1272842
agfs	1592016
sjt	319655
dmo	1478102
kopn	771266
isba	842517
evc	1109116
vgi	1528811
wkey	1738699
eml	31107
nerv	1598646
gdl	1378701
tcfc	855874
ckpt	1651407
wneb	1157647
tour	1597095
nim	890119
obsv	1685316
lov	1705338
asc	1577437
ntox	844538
xfor	1501697
tara	1359931
mdwt	355379
gmgi	1437925
wpg	1594686
ptgef	1095435
evoa	728447
oxsq	1259429
ihd	1496292
fam	1302624
vgz	783324
apcx	1070050
laix	1742056
ptn	911216
krkr	1779476
cwgl	1562151
smed	898770
rbycf	1057791
frbk	834285
kirk	1056285
mcn	1289868
cdjm	1024095
eryp	1624422
baf	1181026
mtbc	1582982
dsx	1318885
srra	1290149
aero	1316644
vero	1409269
hchc	1006837
ghm	716314
fccy	1141807
lmpx	1731727
axgt	1636050
fncb	1035976
boch	702513
cglo	842013
banx	1578987
corr	1347652
sfe	86115
bset	10329
cvly	806279
mesa	810332
wlfc	1018164
levl	1412707
aveo	1325879
leaf	1365038
elmd	1488917
esq	1531031
dac	1369241
tnxp	1430306
shbi	1035092
issc	836690
lumo	1126234
kblb	1413119
fnhc	1069996
cizn	1075706
ueec	1096938
inmb	1711754
gnca	1457612
bwfg	1505732
fnwb	1556727
fgbi	1408534
snfca	318673
educ	31667
hwbk	893847
xyf	1725033
alsk	1089511
evbn	842518
dtf	879535
grts	1656634
hie	1519505
ksm	846596
pure	1006028
lqmt	1141240
shsp	1506439
rif	1452477
drio	1533998
atnm	1388320
icbk	1470205
lchd	1715433
jsd	1509253
ampe	1411906
bw	1630805
lazy	1721741
agd	1362481
iea	1652362
evok	1403708
mpv	831655
mbcn	836147
zeus	917470
sfun	1294404
cmu	809844
phas	1169245
orgs	1460602
alya	1734520
very	1575434
hfus	1482554
edf	1501103
jta	1265708
ebmt	1478454
hgbl	849145
erh	1279014
cffi	913341
poww	1015383
umrx	1622229
lpcn	1535955
sol	1417892
fkwl	722572
idn	1040896
sb	1434754
mft	891188
sieb	65596
sens	1616543
clpr	1649096
sesn	1485003
skys	1594124
metc	1687187
plx	1006281
mram	1438423
aleaf	1754664
zsan	1587221
aih	1757143
eols	1570562
tomz	314227
kegx	318996
ifrx	1708688
gen	1351051
dlhc	785557
ngs	1084991
pcti	1057083
bned	1634117
farm	34563
leu	1065059
esxb	1323648
gpor	874499
gv	42316
blph	1600132
pcm	908187
feng	1509646
nvos	1138978
mhld	1412100
cplp	1392326
gass	1328919
poetf	1437424
ovbc	894671
swz	813623
cbio	1124105
eoss	1651958
gpic	918580
xin	1398453
acrx	1427925
cgo	1285650
hnw	1388126
zyne	1621443
iin	88790
csbr	771856
myfw	1327607
rrts	1440024
sldb	1707502
ovly	1431567
mark	1368365
paac	1764711
capr	1133869
bfin	1303942
gdp	943861
ljpc	920465
eff	1573698
gnln	1743745
iaf	779336
sbfg	767405
ptrs	832090
dlng	1578453
ela	701719
enz	316253
fkys	737875
dex	1396167
mlss	855683
mnsb	1693577
avct	1704760
avnw	1377789
gnt	1438893
fngr	1602409
rdi	716634
nwin	919864
jeq	866095
spe	897802
vel	1692376
calb	1752036
ltrn	1763950
lptx	1509745
enbp	1437479
avco	1630212
ictsf	1010134
sdsya	1163609
gcv	845611
ltdh	93205
jemd	1708261
ntg	1490286
ubfo	1137547
cban	711669
crvs	1626971
asur	884144
jls	1472215
most	1113513
panl	1606909
frevs	36840
mfnc	36506
nmi	830271
qlgn	1460702
fsfg	1435508
mdwd	1593984
bivi	1580149
plbc	1168455
iii	1371489
rmti	1041024
otlk	1649989
asm	316888
fraf	723646
cmls	1058623
gte	1273441
nrbo	1638287
sal	1060219
weyl	1335112
vcnx	1205922
fpl	1589420
acrs	1557746
nmrd	1602078
fcco	932781
jt	1713923
nxc	885732
glmd	1595353
whg	1165002
lkco	1487839
aprn	1701114
usak	883945
xair	1641631
pbpb	1195734
utgn	832480
usdp	1610682
fnrn	1114927
vcif	1517767
krus	1772177
ulbi	875657
nlst	1282631
livk	1790625
pine	1786117
zagg	1296205
srl	16859
rvra	1737204
emkr	808326
wstg	945983
lsyn	1667489
cbfv	1605301
dla	1101396
gsl	1430725
stim	1227636
tc	1743340
pebk	1093672
qnbc	750558
ctr	1547341
pavm	1624326
bioc	1044378
bgsf	1474903
edap	1041934
bsd	1089094
cev	1074692
lark	1141688
smtx	1108320
sppp	1539190
pcyg	50471
bsvn	1746129
ai	1209028
uan	1425292
urg	1375205
fcrd	1464963
opbk	1722010
cidm	1173204
mitt	1514281
ggz	1585855
ktyb	1000232
pxlw	1040161
rvsb	1041368
eman	1046995
iae	1385632
agtx	1603345
ondk	1420811
hqi	1140102
mlvf	1550603
bsbk	1787414
nuvr	71557
ae	2178
nobh	72205
arav	1513818
exd	1480999
ffnw	1401564
mdxl	1601280
cemi	1092662
pgp	1318025
cptp	202947
ds	1175483
bblg	1419554
feim	39020
rrd	29669
ston	1753886
inve	1036044
nbrv	1641640
jcpnq	1166126
geos	1001115
wter	1532390
axim	1514946
apm	1734005
tli	1068963
bngo	1411690
tsq	1499832
opes	1723580
ayro	1086745
bksc	1007273
bmra	73290
mrbk	1750735
pmbc	1109546
glbd	1524829
ftft	1066923
emyb	1449794
bayk	1034594
efsi	880641
prov	1010470
ocx	1642380
ftmr	1382231
tedu	1592560
egif	1575771
asrt	1808665
elvt	1651094
sgoc	1412095
biio	1575420
tmrc	1445942
xxii	1347858
tslf	1583001
evsi	1398805
pei	77281
mntx	1302028
stnd	1492915
shrg	1644488
iec	49728
csbb	880417
juvf	714712
glu	1282957
ccm	1472072
bse	1181024
afi	1655075
epm	1006655
eyen	1682639
kern	1755953
ktcc	719733
wei	1734902
cxh	847411
tzoo	1133311
nna	1437260
pesi	891532
pbip	1578776
caas	1157762
teum	1084384
asfi	1001258
oncs	1444307
ewlu	1517498
rnet	1162112
nmtr	1551986
twin	100378
boxl	1624512
eaco	784539
nha	1655544
aim	946644
orn	1402829
invu	862651
ctic	891293
glv	1288795
akom	1590496
unb	706863
pred	1382943
inse	1615063
shmp	1465470
aphe	855787
hil	1287808
oiim	1095348
nref	1786248
ryb	1708441
bway	1505065
mrzm	1413754
vlt	846671
psix	1137091
ormp	1176309
gsm	1639877
knwn	1074828
ctgo	1502377
scty	1265107
opof	740971
mara	1507605
aau	1015647
nwhm	1574596
sinc	1532595
bkgm	1527383
iwbb	1648365
dmac	1401040
szc	1506488
abti	1442999
ecor	1560258
mchx	1224133
strt	933034
mrln	1260968
stal	1614556
brbs	842717
pdex	788920
artx	916529
pgz	1557523
tren	1740797
ntic	875582
cvlb	948320
sanw	1477246
sava	1069530
wll	1255474
lmst	1358356
inteq	1525773
abvc	1173313
lixt	1335105
func	763907
sybx	1527599
reemf	1419806
clsd	1539029
ktov	1614744
torc	1720580
bfo	1181249
svbi	868271
cxdc	1353970
kulr	1662684
imbi	870826
svra	1160308
edi	1551040
emma	822370
chra	1730346
czwi	1367859
gfy	1299393
ccrc	1620664
sach	1682220
mrkr	1094038
epsn	1726126
nndm	1643303
xflt	1703079
bhr	1574085
pixy	1675634
jfk	1753648
mfac	1725872
tti	844965
trvi	1563880
cdr	761648
xan	1332551
idra	861838
rgrx	707511
mags	896494
tllyf	1689382
ades	1515156
acu	2098
sfdl	818677
navb	810509
rmbl	1596961
mito	1696396
curr	1643301
jhaa	1753217
lway	814586
uone	1041657
eea	791718
nbw	1178840
trrb	1498232
rbkb	1751783
ctg	23111
ctra	1704715
aerg	879911
cpss	889609
asys	720500
idty	1534154
qumu	892482
oncy	1129928
pti	1445283
cfbk	1070680
snwv	1417663
hpr	1725526
ttcm	1389067
refr	793524
grnq	1597846
evy	1074685
nmm	1415921
smm	1534293
hcch	1736874
cocp	1412486
ug	101295
mn	1524223
sfbc	1541119
kshb	1604627
cwbc	1051343
eypt	1314102
hwin	1632081
soli	1750384
bfy	1176197
klxe	1738827
expr	1483510
moho	1763197
clir	1434524
hmnf	921183
grin	1725293
reed	1140215
vabk	1572334
ettx	1724344
fgnv	1687919
hyre	1713832
mhpc	1277998
mfd	1276469
coda	1334325
dbe	1383062
infi	1113148
zom	1684144
lpth	889971
vcf	907573
vivc	1703073
snbp	1029125
ubcp	731653
jmm	838131
feo	1363438
cmtv	718413
gevo	1392380
mfin	1000209
zn	1131312
xela	1620179
lor	1323206
mza	911308
rsss	1386301
rive	1590799
ipix	1355250
sund	1171838
reph	1588972
igap	1506983
ddf	896923
ccgn	1439299
pltyf	1433309
acst	1444192
dffn	1053691
pll	1728205
cnnc	1410187
lacq	1716947
fxnc	719402
lsbk	1341318
intg	69422
enlv	1596812
cpmd	1081938
kmph	1434647
hnna	1145255
ards	1614067
gec	1082506
ofs	1487918
cyrn	1084577
fet	1401257
rell	355948
dxr	27367
pme	1517130
hysr	1481028
kfs	1072627
smhi	1690334
egy	894627
uboh	1087456
nhtc	912061
lxu	60714
aumn	1011509
tpz	1408201
clpt	1285550
vam	1703117
tusk	1679268
nick	1000045
mmmb	1520358
ger	1612875
emcf	858800
anpc	1786511
ughl	1621199
gmbl	1451448
ffbw	1787384
mnpr	1645469
isdr	843006
novn	1467154
kins	33992
cris	1108205
egf	1336050
hbp	1093082
klfe	1615999
arpo	1422142
ccel	862692
agba	1769624
neph	1196298
cvsi	1510964
mmlp	1176334
crws	25895
bkep	1392091
mne	1232863
lwlg	1325964
grnf	1492448
hcft	1547546
jax	1617227
erlff	1271554
fmbm	740806
aqms	1621832
mict	854800
nbo	1178841
gene	1166272
mpvdf	1004530
clps	1724542
tmdi	840551
obas	1077618
sngx	812796
hsti	1365388
vvpr	1681348
turn	893739
vblt	1603207
rndb	1667161
wcrs	1363958
sonm	1178697
gmz	1579762
hall	819913
pdsb	1472091
petz	1684425
gfed	1046203
brli	1787518
awre	1015739
scyx	1178253
hty	1396502
sotk	806172
fco	876717
fmo	1305197
snd	1529628
amrb	1108236
armp	921114
vnce	1579157
clgn	1631487
orsn	1770251
ocgn	1372299
onvo	1497253
celc	1603454
rei	1384195
frsx	1691221
asln	1722926
kxin	1713539
synl	95953
rkfl	823546
irr	1372117
sd	1349436
jp	1616291
bwen	1120370
cphc	1672909
izea	1495231
cclp	1449488
fmy	1319183
tptw	1661039
rlh	1052595
vfl	895574
fbss	1083643
ambo	1494558
ped	1141197
cldb	774569
sbow	351817
dtss	1631282
edsa	1540159
pkkw	1657642
naii	787253
happ	1751876
iinx	1528308
atif	1755058
eltp	1053369
igc	1326205
mack	1274792
shwz	1622879
aktx	1541157
usap	931584
ntrb	1676047
sobr	1425627
bxrx	1780097
mbrx	1659617
ntip	1065078
stks	1399520
tess	927355
utsi	1030471
tanh	1588084
dvd	1017673
dgly	1342958
mgen	1590750
ctxr	1506251
inlb	1500123
gecc	1675033
verb	1566610
fat	1705012
ontx	1130598
vyst	1308027
sfef	86759
imrn	1660046
alna	1624658
mmnff	1776932
iroq	1514743
inpx	1529113
lghl	1806524
emgc	1494448
nxn	885731
immp	1506184
jrsh	1696558
cdor	929545
cnig	1582244
numd	1543637
lee	58361
sskn	1051514
tops	1296484
btcy	1630113
admp	887247
basa	1448705
crawa	47307
ior	949961
fll	891482
gure	885462
brfh	1487197
sync	1408278
omex	798528
cfms	1305773
ptmn	1372807
grow	754811
aese	1708341
kzia	1075880
mie	1564216
icgl	1598924
basi	720154
ncb	1454979
seac	1019671
kblmu	1690080
jmp	1302350
kanp	1230058
lbti	1384135
clow	1619227
kffb	1297341
zcmd	1785566
bsfc	1730773
solq	1753931
brqs	1650575
snss	1061027
goed	1810140
pfbx	770460
mogo	1602842
vtgn	1411685
arc	1305168
cfbi	1691507
usio	1088034
ucut	1514183
plyn	1612851
cmt	1026655
intt	1036262
rnwk	1046327
strm	1008586
byfc	1001171
alac	1748621
trib	888721
bpt	850033
cnttq	1652499
knit	1696195
asrv	707605
cpix	1087294
loncf	1472619
cpst	1009759
alot	8146
mfon	1447380
clro	840715
onct	1260990
mbot	883975
renn	1509223
sgb	315849
edtk	1782309
pte	1076682
phun	1665300
je	1538789
pbhc	1609065
bfgx	1741257
sume	1396633
mlllf	1714562
pnpl	1654672
zmtp	1467761
nvcn	1399708
botj	1275101
sndl	1766600
auto	1023364
dcth	872912
hlbyl	1286964
alrn	1420565
chuc	1134765
mgyr	1337068
icmb	1578348
ogen	1174940
chkaq	895126
srts	1494891
nine	1532286
anix	715446
smlp	1549922
hdsn	925528
athe	1131343
tphs	724742
mndo	1119083
cjjd	1413263
ppih	914122
pgtk	1553404
cosm	1474167
bebe	1059272
wyy	1034760
spni	1326917
opgn	1293818
mtlqu	40730
cbmb	1742089
fedu	1709819
bbgi	1099160
rskia	84112
pcf	810943
bqh	1167470
link	828146
atcx	1751143
wlms	1136294
slng	1043186
flwpf	1752524
zivo	1101026
cbkm	1006830
meds	1382574
cif	833021
ncra	1756180
cwbr	1522602
apdn	744452
mrmd	1522767
isr	728387
fwp	1604924
cbat	1117171
seed	1321851
gifi	1031623
inod	903651
rfil	740664
pmhg	1586454
mcc	1490349
lgl	61004
chnr	793628
vbfc	1290476
ampy	1533924
lmb	1606163
hfbl	1500375
prcp	887226
mdjh	1741534
jcs	22701
oss	1394056
avhoq	1575969
irl	858707
seel	1017491
hwcc	1356949
rngr	1699039
ekso	1549084
venv	1692981
ezoo	1752372
pt	1716338
sprt	1104855
life	1339970
trxc	876378
msvb	1734875
ytra	1516899
wfcf	1360565
bwmy	1656501
rlby	34285
pcsa	1533743
dit	928465
fusb	717806
nnvc	1379006
aehr	1040470
iehc	50292
newa	1678022
mxe	863900
ggrou	1489874
esp	33533
elre	1438461
cspi	356037
inuv	829323
ecrd	1552743
cen	1576340
sonn	1106838
loan	1080340
tota	1731176
ap	6176
sint	1269026
bbq	1021270
mcep	1527709
tga	736744
pw	1532619
atmo	1679426
pzg	1629210
aame	8177
sup	95552
aljj	1438731
pgcg	1462047
fpay	1397047
srax	1538217
bhat	1759136
otel	1288359
nmtc	1500198
dswl	946936
blrx	1498403
fgb	1392994
srv	1400897
tlcc	1590695
plxp	1497504
pulm	1574235
fsea	1769267
xtgrf	1288770
iccc	811641
dwsn	799165
frd	39092
mfv	856128
atv	1365742
tact	1017303
clhrf	813639
nby	1389545
bcow	1751692
tpcs	1328792
crt	881787
cvu	889348
opnt	1385508
blgo	880242
wwin	1657045
sumr	1314772
icch	1681903
avgr	1506928
evgn	1574565
bkyi	1019034
bkti	2186
mays	54187
nwpp	1163389
iid	1395627
huge	1771885
grbx	1419275
qrhc	1442236
axr	6207
self	1031235
prpo	1043961
airi	1009891
clbs	320017
ivst	1735012
tayd	96536
ahc	1413898
ntwk	1039280
lode	1120970
aker	1321834
njmc	1030192
tectp	1766526
canf	1536196
jrss	1597892
gcty	1630430
cbl	910612
pfie	1289636
aamc	1555074
vjet	1582581
amtx	738214
cca	1092896
phx	315131
andau	1691936
cqcq	1569083
mggi	1566561
nyv	1454981
bbw	1113809
ttp	1526329
tatt	808439
neos	1467652
gshn	1639327
buks	15847
stcn	914712
aacg	1420529
nete	1499961
apen	1251769
hoth	1711786
phcf	1729089
pfmt	1550695
ccnc	1641398
dare	1401914
virc	751365
cnsp	1729427
cleu	1775085
moxc	1516805
clsn	749647
mlnd	1544227
cyap	1230524
ufab	1617669
fsi	1069394
fgp	922358
gfnl	1183082
occi	1716951
odyy	1626644
indo	1757840
lub	16099
olb	1314196
qbio	1596062
mtex	1056358
uamy	101538
quik	882508
fork	1637921
age	1708599
drvd	1629606
srmc	100625
rkda	1469443
pvl	1520048
anvs	1477845
axas	867665
arkr	779544
btim	1622231
arth	1537561
uwhr	898171
clrb	1279704
gnbt	1059784
nes	1403853
heol	1371451
bctf	1668340
airt	353184
wvvi	838875
sdrlf	1737706
acer	1069308
gsum	1647338
celp	1587246
nsec	865058
hx	1702318
hepa	1583771
gtec	1735041
nhld	1023844
betrf	1464165
mvo	1371782
mkgi	1372183
imh	1000298
prph	868278
yuanf	1417370
zgsi	1574186
pvct	315545
abio	907654
arec	1590715
mhe	901824
blcm	1358403
ftnw	1122063
elcq	1715819
soho	1301236
kdozf	1318482
mpad	65759
aezs	1113423
glgi	1088413
alim	1267602
spyr	829325
smid	924719
dogz	1707303
sofo	1029744
bdl	12040
biol	811240
atos	1488039
ghsi	1642375
chcr	22872
abml	1576873
lepx	1617351
trch	1431959
omqs	278165
kbnt	1729750
bttr	1471727
rand	81955
whlr	1527541
bhtg	1590383
chmd	1211211
nrt	72633
pmcb	1157075
denr	1435387
ppbn	1031233
gigm	1105101
sfrx	1106213
cnfr	1502292
bzm	1169029
nwgi	1080319
pati	1616741
rpmt	1437283
ncty	1296774
daio	351998
osbk	1076691
usau	27093
ctam	18172
mtp	1643918
ebml	1573766
prsi	79661
cpta	1571329
tlss	1463208
pshg	1481241
mots	1686850
grf	850027
brsf	1662382
scyyf	1408146
achv	949858
whlt	1025771
dss	771999
bcda	925741
lxrp	1348362
invo	1417926
clcs	1569340
brpa	1719406
obelf	1334388
bmsn	1079282
ahpi	874710
efoi	924168
kiq	1161814
mind	926423
bdrex	1745846
irix	1006045
vkin	1102432
adxs	1100397
ncsm	1692427
salm	1050606
aht	1232582
vtnr	890447
wtt	878828
mven	894871
falc	922521
ccur	749038
iotc	1095130
nmci	1707210
htgm	1169987
tzacu	1742927
chci	1299969
ccyc	1681769
aey	874292
shldq	1310067
mdly	1611110
chfs	1506492
visl	1565228
emhtf	1768225
jmda	1357671
shlo	904979
glbz	890066
hvbc	1594555
srre	1083490
ktra	1498382
voc	1505413
kitl	1608092
pmts	1641614
apvo	1671584
io	866609
tlfa	909724
dgdm	1409999
gryn	1443388
svbl	1031093
thmo	811212
dtrc	1182737
pbts	1754323
exeo	1528760
cnnb	1787005
dlpn	1282224
ntrp	1513856
adtx	1726711
budz	1393772
sypr	864240
cnbx	1343009
pmd	806517
jctcf	885307
tblt	1668370
flux	1083743
phcg	1351573
hson	1210708
dlti	1420368
cncg	1005101
nm	1333172
bhv	1169034
xito	1651932
wvfc	910679
hgsh	1158420
plin	1735556
ecrp	1696898
sos	1346610
gyro	1589061
kequ	55529
dtea	1627606
glbs	1499780
leat	1456189
skky	1546853
ntec	1638381
pktx	1128189
cbli	1318641
clev	1414382
cnet	1376321
acor	1008848
btn	946454
otivf	1021604
gmo	1275229
vplm	1410738
ygyi	1569329
eltk	1024672
ctrm	1720161
fflo	1543652
vtsi	1085243
cfdb	1651987
unam	100716
aiki	12239
prt	1724009
rmed	1716621
hnrg	788965
cpah	1236997
dtst	1419951
mdia	1784254
volt	103872
gstx	1497649
pih	1591890
bmmj	1715611
inis	1038277
piac	845385
scx	93676
trmt	1708405
hsto	1383701
ifmk	1681941
bbi	819050
entx	1638097
glxz	13156
sif	90168
dbs	1383054
gtmay	1163560
sctc	1577445
valpq	314808
pola	1622345
eng	933738
clad	1501958
abmt	1385799
cosg	1706509
sbph	1566373
pctl	1119897
imlff	1728328
hht	1747661
ednt	1717556
sfeg	851726
laab	1584480
ttnp	910267
crcuf	868822
cuba	880406
pnbk	1098146
rail	1320854
slgg	1621672
chhe	1309057
vino	1559998
trnf	1778805
pcfp	1632053
alds	1755101
cann	1477009
vrme	1104038
tomdf	1645260
rwlk	1607962
osn	1485538
meec	728385
dofsq	949039
bfgc	1448597
gpft	1205181
prkr	914139
hnckf	1336364
ggthf	1127307
cuii	1512927
stly	797465
wect	1409175
hlyk	1680139
azrx	1604191
slgd	88000
hsdt	1610853
ftsi	1529463
chnd	1434674
pbsv	1304161
ndp	1547158
sls	1390478
prka	1297937
cpsh	814676
qnto	1391933
tglo	1066684
rsrv	83350
eawd	1563298
tgen	1537435
ribt	1063537
sgrp	1004989
njv	1454980
cvv	766792
bcacu	1814140
taop	1552670
nsrcf	1302084
ovtz	1107280
gril	1701756
usws	1670349
gtim	825324
zpas	1635748
pacd	1517342
alpe	1023298
cetx	1435064
rgls	1505512
optt	1378140
csu	1043000
crtg	1375195
npwi	1713809
zkin	1687451
mtc	1742518
slot	1528749
cytr	799698
kgkg	1802546
spi	1210618
cvr	19871
dpw	896493
sxtc	1723980
rbcn	1410172
ftek	846913
cohn	1270436
rmcf	1616262
wafu	1716770
bfnh	1310488
cycc	1130166
rcmt	700841
paxh	1350156
eyes	1266806
xpl	917225
ozsc	1679817
mobq	1084267
pubc	1575858
smrn	1469207
cthr	1015155
jakk	1009829
ltbr	1084554
cga	857949
nsfdf	1009922
pqeff	1561180
gvp	944480
ckx	352955
plag	1117057
eqs	878932
svt	89140
tsoi	1419051
pbmlf	1319150
petv	1512922
isns	943034
sntw	1619096
sgbx	1023994
cety	1329606
job	40570
mfh	1527762
bimt	1678848
tenx	34956
spcb	1291855
slrx	1615219
rsls	1371217
adil	1513525
eyeg	1372514
hdvy	1141788
wstrf	1621906
jrjc	1297830
occ	1000230
loacu	1743858
crmz	315958
crwe	1103833
chek	1610590
inti	1042418
worx	1674227
stmh	1697834
cuen	1424657
npn	1454978
peck	1634447
per	1521168
ipwr	1507957
grmm	1662574
rsasf	1529485
qubt	1758009
clci	1658304
grtd	1489588
aemd	882291
jctg	1610607
sfet	1725332
sgni	1023198
igxt	1098880
bsqr	1054721
tmbxf	1072772
astc	1001907
carv	1016178
adhg	1663641
bcii	1084370
zdge	1667313
oeg	1108967
fdct	1722731
poai	1446159
surg	1392694
ghmp	1464865
ferl	1122742
smit	922612
jill	1687932
trtc	1451512
bimi	1213660
ndra	1681682
jva	1007019
cphi	1106644
vicp	1468639
pxs	1640043
ryes	1424864
hjli	1661053
aihs	1711012
wstl	1002135
ctdh	922247
nanx	883107
ssbp	1716188
rmhb	1670869
payd	1017655
wisa	1682149
rcat	748268
yvr	884247
fran	1399935
mmnd	1088638
jagx	1585608
avlnf	1362898
ornc	1098996
warm	1399352
clok	1022505
myos	1402479
hybt	1086303
cmxc	1493712
tlrs	1288750
ffhl	1381074
blnc	1632121
voni	1693690
blbx	1567900
ggo	1635193
ntz	900391
opxs	1397016
bpth	1133818
